7695
23.08041 0.00000 0.0000
0.000000 23.08041 0.00000 
0.000000 0.00000  23.08041 
C1        -6.43852000    -13.78513000    -13.22390000
C1        -6.99975000    -14.69322000    -11.75458000
C1        -7.34661000    -14.13199000    -12.66267000
C1        -5.87729000    -14.69322000    -11.75458000
C1        -7.34661000    -14.13199000    -18.53995000
C1        -6.99975000    -11.75458000    -14.69322000
C1        -6.09166000    -13.22390000    -14.13199000
C1        -6.43852000    -12.66267000    -15.04008000
C1        -5.87729000    -11.75458000    -14.69322000
C1        -4.96920000    -13.22390000    -14.13199000
C1        -6.43852000    -12.66267000    -13.22390000
C1        -4.06111000    -14.69322000    -13.57076000
C1        -5.53043000    -14.13199000    -12.66267000
C1        -6.99975000    -13.57076000    -11.75458000
C1        -4.96920000    -13.22390000    -12.31581000
C1        -4.06111000    -14.69322000    -11.75458000
C1        -5.53043000    -14.13199000    -18.53995000
C1        -4.40797000    -14.13199000    -12.66267000
C1        -5.87729000    -13.57076000    -11.75458000
C1        -4.96920000    -15.04008000    -18.88681000
C1        -4.40797000    -14.13199000    -18.53995000
C1        -4.96920000    -15.04008000    -17.07063000
C1        -4.62234000    -12.66267000    -15.04008000
C1        -4.06111000    -11.75458000    -14.69322000
C1       -10.84648000    -13.22390000    -14.13199000
C1        -4.62234000    -12.66267000    -13.22390000
C1       -11.19334000    -12.66267000    -15.04008000
C1        -4.96920000    -12.10144000    -14.13199000
C1        -4.06111000    -13.57076000    -13.57076000
C1        -9.72402000    -13.22390000    -14.13199000
C1       -11.19334000    -12.66267000    -13.22390000
C1        -8.81593000    -14.69322000    -13.57076000
C1       -10.28525000    -14.13199000    -12.66267000
C1        -4.06111000    -13.57076000    -11.75458000
C1       -10.84648000    -15.04008000    -18.88681000
C1        -8.81593000    -14.69322000    -11.75458000
C1       -10.28525000    -14.13199000    -18.53995000
C1       -10.84648000    -15.04008000    -17.07063000
C1        -9.72402000    -15.04008000    -18.88681000
C1        -9.72402000    -15.04008000    -17.07063000
C1        -9.37716000    -12.66267000    -15.04008000
C1       -10.84648000    -12.10144000    -14.13199000
C1        -8.81593000    -11.75458000    -14.69322000
C1       -10.28525000    -18.88681000    -13.78513000
C1        -7.90784000    -13.22390000    -14.13199000
C1        -9.37716000    -12.66267000    -13.22390000
C1        -8.25470000    -12.66267000    -15.04008000
C1        -9.72402000    -12.10144000    -14.13199000
